Timestamp,Hospital_ID,Ambulance_Arrivals,Patient_Waiting_Time_Minutes,A&E_Bed_Occupancy,Patient_Severity_Score,Current_Patients,Available_Beds,Hour,DayOfWeek,Month
2025-02-19 10:00:00,Hospital_4,10.799999999999999,123,0.8523208924003458,4,42,50,10,2,2
2025-02-19 10:00:00,Hospital_5,6.0,100,0.7772541092726986,4,54,70,10,2,2
2025-02-19 11:00:00,Hospital_1,14.399999999999999,109,0.839387977726459,5,83,100,11,2,2
2025-02-19 11:00:00,Hospital_2,10.799999999999999,117,0.7443057346437507,5,55,75,11,2,2
2025-02-19 11:00:00,Hospital_3,12.0,108,0.8815245267828826,6,79,90,11,2,2
2025-02-19 11:00:00,Hospital_4,1.2,123,0.8111256648636659,7,40,50,11,2,2
2025-02-19 11:00:00,Hospital_5,8.4,119,0.815433940700288,5,57,70,11,2,2
2025-02-19 12:00:00,Hospital_1,18.0,100,0.7712464012485735,5,77,100,12,2,2
2025-02-19 12:00:00,Hospital_2,8.4,104,0.7423342664036328,5,55,75,12,2,2
2025-02-19 12:00:00,Hospital_3,12.0,115,0.8196732940392503,6,73,90,12,2,2
2025-02-19 12:00:00,Hospital_4,3.5999999999999996,122,0.7728774329778999,6,38,50,12,2,2
2025-02-19 12:00:00,Hospital_5,3.5999999999999996,108,0.8362417109677347,6,58,70,12,2,2
2025-02-19 13:00:00,Hospital_1,14.399999999999999,135,0.7429453938743591,5,74,100,13,2,2
2025-02-19 13:00:00,Hospital_2,10.799999999999999,116,0.708174389185422,5,53,75,13,2,2
2025-02-19 13:00:00,Hospital_3,4.8,113,0.9012550328169844,5,81,90,13,2,2
2025-02-19 13:00:00,Hospital_4,6.0,100,0.7859925011964707,6,39,50,13,2,2
2025-02-19 13:00:00,Hospital_5,9.6,106,0.8567814748384267,5,59,70,13,2,2
2025-02-19 14:00:00,Hospital_1,9.6,104,0.8048506744807262,5,80,100,14,2,2
2025-02-19 14:00:00,Hospital_2,10.799999999999999,128,0.84465669626848,5,63,75,14,2,2
2025-02-19 14:00:00,Hospital_3,8.4,112,0.8496405401260292,5,76,90,14,2,2
2025-02-19 14:00:00,Hospital_4,3.5999999999999996,116,0.8417915382998947,4,42,50,14,2,2
2025-02-19 14:00:00,Hospital_5,10.799999999999999,101,0.8063936140870173,5,56,70,14,2,2
2025-02-19 15:00:00,Hospital_1,6.0,105,0.8162890149926285,5,81,100,15,2,2
2025-02-19 15:00:00,Hospital_2,7.199999999999999,102,0.8191949642786047,6,61,75,15,2,2
2025-02-19 15:00:00,Hospital_3,3.5999999999999996,108,0.8073312990824281,7,72,90,15,2,2
2025-02-19 15:00:00,Hospital_4,9.6,105,0.7507908813779604,4,37,50,15,2,2
2025-02-19 15:00:00,Hospital_5,2.4,116,0.8201857147946684,6,57,70,15,2,2
2025-02-19 16:00:00,Hospital_1,13.2,143,0.7732722590643568,5,77,100,16,2,2
2025-02-19 16:00:00,Hospital_2,6.0,134,0.8366919028449394,5,62,75,16,2,2
2025-02-19 16:00:00,Hospital_3,7.199999999999999,125,0.8865826021800471,4,79,90,16,2,2
2025-02-19 16:00:00,Hospital_4,1.2,97,0.7712891483791096,6,38,50,16,2,2
2025-02-19 16:00:00,Hospital_5,7.199999999999999,110,0.7558471529358121,5,52,70,16,2,2
2025-02-19 17:00:00,Hospital_1,16.8,98,0.7670942249626891,6,76,100,17,2,2
2025-02-19 17:00:00,Hospital_2,7.199999999999999,98,0.7806515158129672,6,58,75,17,2,2
2025-02-19 17:00:00,Hospital_3,7.199999999999999,113,0.8303835048878732,5,74,90,17,2,2
2025-02-19 17:00:00,Hospital_4,9.6,119,0.84875058268906,5,42,50,17,2,2
2025-02-19 17:00:00,Hospital_5,10.799999999999999,99,0.7451633595325367,5,52,70,17,2,2
2025-02-19 18:00:00,Hospital_1,9.6,116,0.8248924534228511,5,82,100,18,2,2
2025-02-19 18:00:00,Hospital_2,7.199999999999999,126,0.8088648544273149,5,60,75,18,2,2
2025-02-19 18:00:00,Hospital_3,4.8,114,0.7578963864863983,6,68,90,18,2,2
2025-02-19 18:00:00,Hospital_4,4.8,98,0.76400849609874,5,38,50,18,2,2
2025-02-19 18:00:00,Hospital_5,8.4,149,0.7622537924235604,6,53,70,18,2,2
2025-02-19 19:00:00,Hospital_1,10.799999999999999,128,0.8075175875234013,5,80,100,19,2,2
2025-02-19 19:00:00,Hospital_2,9.6,111,0.8316215956910487,6,62,75,19,2,2
2025-02-19 19:00:00,Hospital_3,16.8,109,0.7536785999218009,5,67,90,19,2,2
2025-02-19 19:00:00,Hospital_4,10.799999999999999,125,0.8025298958501239,4,40,50,19,2,2
2025-02-19 19:00:00,Hospital_5,4.8,102,0.7989855963243342,5,55,70,19,2,2
2025-02-19 20:00:00,Hospital_1,8.4,106,0.7900259482385954,7,79,100,20,2,2
2025-02-19 20:00:00,Hospital_2,7.199999999999999,104,0.7690915782392628,4,57,75,20,2,2
2025-02-19 20:00:00,Hospital_3,13.2,182,0.7513114612443407,5,67,90,20,2,2
2025-02-19 20:00:00,Hospital_4,9.6,119,0.8181799381760022,6,40,50,20,2,2
2025-02-19 20:00:00,Hospital_5,13.2,107,0.8574299259296028,6,60,70,20,2,2
2025-02-19 21:00:00,Hospital_1,14.399999999999999,104,0.8406560303256104,5,84,100,21,2,2
2025-02-19 21:00:00,Hospital_2,9.6,111,0.7893351751607408,6,59,75,21,2,2
2025-02-19 21:00:00,Hospital_3,12.0,119,0.7926239525615801,7,71,90,21,2,2
2025-02-19 21:00:00,Hospital_4,6.0,113,0.7923480177089586,7,39,50,21,2,2
2025-02-19 21:00:00,Hospital_5,13.2,109,0.8244226863340409,5,57,70,21,2,2
2025-02-19 22:00:00,Hospital_1,12.0,94,0.6976616970994941,7,69,100,22,2,2
2025-02-19 22:00:00,Hospital_2,8.4,120,0.795732106269058,7,59,75,22,2,2
2025-02-19 22:00:00,Hospital_3,10.799999999999999,100,0.777862149676532,5,70,90,22,2,2
2025-02-19 22:00:00,Hospital_4,6.0,113,0.8204972408458895,6,41,50,22,2,2
2025-02-19 22:00:00,Hospital_5,7.199999999999999,96,0.6792806473578918,9,47,70,22,2,2
2025-02-19 23:00:00,Hospital_1,12.0,106,0.8509895486586317,7,85,100,23,2,2
2025-02-19 23:00:00,Hospital_2,4.8,114,0.8482176669910091,6,63,75,23,2,2
2025-02-19 23:00:00,Hospital_3,10.799999999999999,124,0.7208309060563222,5,64,90,23,2,2
2025-02-19 23:00:00,Hospital_4,2.4,101,0.7558279139476306,6,37,50,23,2,2
2025-02-19 23:00:00,Hospital_5,7.199999999999999,110,0.8539300860231652,5,59,70,23,2,2
2025-02-20 00:00:00,Hospital_1,6.0,107,0.8230502967326098,7,82,100,0,3,2
2025-02-20 00:00:00,Hospital_2,4.8,99,0.7350195717337408,6,55,75,0,3,2
2025-02-20 00:00:00,Hospital_3,4.8,102,0.784257230946989,5,70,90,0,3,2
2025-02-20 00:00:00,Hospital_4,0.0,114,0.7809760189736631,8,39,50,0,3,2
2025-02-20 00:00:00,Hospital_5,2.4,112,0.8359733604932753,5,58,70,0,3,2
2025-02-20 01:00:00,Hospital_1,10.799999999999999,107,0.7224660617416283,7,72,100,1,3,2
2025-02-20 01:00:00,Hospital_2,6.0,106,0.8559701943810006,6,64,75,1,3,2
2025-02-20 01:00:00,Hospital_3,3.5999999999999996,97,0.677718875390284,5,60,90,1,3,2
2025-02-20 01:00:00,Hospital_4,3.5999999999999996,118,0.8146896645944415,6,40,50,1,3,2
2025-02-20 01:00:00,Hospital_5,7.199999999999999,131,0.8917254475345854,5,62,70,1,3,2
2025-02-20 02:00:00,Hospital_1,13.2,96,0.7053772936115118,6,70,100,2,3,2
2025-02-20 02:00:00,Hospital_2,3.5999999999999996,113,0.7768261035464332,5,58,75,2,3,2
2025-02-20 02:00:00,Hospital_3,4.8,133,0.8505055264659265,6,76,90,2,3,2
2025-02-20 02:00:00,Hospital_4,3.5999999999999996,103,0.8248602015504878,8,41,50,2,3,2
2025-02-20 02:00:00,Hospital_5,3.5999999999999996,98,0.7193753806409073,6,50,70,2,3,2
2025-02-20 03:00:00,Hospital_1,9.6,103,0.7826478829026698,6,78,100,3,3,2
2025-02-20 03:00:00,Hospital_2,7.199999999999999,97,0.7642416152516014,6,57,75,3,3,2
2025-02-20 03:00:00,Hospital_3,6.0,94,0.7165584172973611,6,64,90,3,3,2
2025-02-20 03:00:00,Hospital_4,1.2,104,0.800578533905433,6,40,50,3,3,2
2025-02-20 03:00:00,Hospital_5,4.8,161,0.8603226921920826,5,60,70,3,3,2
2025-02-20 04:00:00,Hospital_1,9.6,109,0.8101258694217771,7,81,100,4,3,2
2025-02-20 04:00:00,Hospital_2,3.5999999999999996,113,0.8043041096971836,6,60,75,4,3,2
2025-02-20 04:00:00,Hospital_3,4.8,118,0.7889415228728061,7,71,90,4,3,2
2025-02-20 04:00:00,Hospital_4,6.0,101,0.7818573551112659,9,39,50,4,3,2
2025-02-20 04:00:00,Hospital_5,3.5999999999999996,139,0.8944054765888132,6,62,70,4,3,2
2025-02-20 05:00:00,Hospital_1,3.5999999999999996,110,0.8150553846946198,7,81,100,5,3,2
2025-02-20 05:00:00,Hospital_2,8.4,116,0.8936561062703781,6,67,75,5,3,2
2025-02-20 05:00:00,Hospital_3,8.4,131,0.8067998102637515,5,72,90,5,3,2
2025-02-20 05:00:00,Hospital_4,3.5999999999999996,106,0.8500096290757315,6,42,50,5,3,2
2025-02-20 05:00:00,Hospital_5,3.5999999999999996,103,0.7161515481973758,6,50,70,5,3,2
2025-02-20 06:00:00,Hospital_1,6.0,126,0.8711624902349607,7,87,100,6,3,2
2025-02-20 06:00:00,Hospital_2,3.5999999999999996,112,0.8741449170917357,6,65,75,6,3,2
2025-02-20 06:00:00,Hospital_3,6.0,128,0.8935568300382316,6,80,90,6,3,2
2025-02-20 06:00:00,Hospital_4,3.5999999999999996,137,0.8032987477645571,6,40,50,6,3,2
2025-02-20 06:00:00,Hospital_5,3.5999999999999996,116,0.8445737051869964,6,59,70,6,3,2
2025-02-20 07:00:00,Hospital_1,4.8,103,0.7959129546000412,5,79,100,7,3,2
2025-02-20 07:00:00,Hospital_2,4.8,113,0.8411479821806075,5,63,75,7,3,2
2025-02-20 07:00:00,Hospital_3,6.0,118,0.8091379545755851,6,72,90,7,3,2
2025-02-20 07:00:00,Hospital_4,3.5999999999999996,106,0.7763521913806724,6,38,50,7,3,2
2025-02-20 07:00:00,Hospital_5,2.4,102,0.6940905397174675,5,48,70,7,3,2
2025-02-20 08:00:00,Hospital_1,3.5999999999999996,107,0.7020065615559279,5,70,100,8,3,2
2025-02-20 08:00:00,Hospital_2,9.6,120,0.8596406927286462,7,64,75,8,3,2
2025-02-20 08:00:00,Hospital_3,6.0,104,0.8186997173260582,5,73,90,8,3,2
2025-02-20 08:00:00,Hospital_4,7.199999999999999,105,0.7652246114052649,5,38,50,8,3,2
2025-02-20 08:00:00,Hospital_5,1.2,117,0.7729914536142891,5,54,70,8,3,2
2025-02-20 09:00:00,Hospital_1,4.8,110,0.8224429626622388,5,82,100,9,3,2
2025-02-20 09:00:00,Hospital_2,10.799999999999999,135,0.8742183364878406,6,65,75,9,3,2
2025-02-20 09:00:00,Hospital_3,8.4,106,0.8152320020468532,6,73,90,9,3,2
2025-02-20 09:00:00,Hospital_4,4.8,103,0.7915451568268904,5,39,50,9,3,2
2025-02-20 09:00:00,Hospital_5,7.199999999999999,110,0.730454544106026,5,51,70,9,3,2
2025-02-20 10:00:00,Hospital_1,9.6,94,0.7101905655427302,6,71,100,10,3,2
2025-02-20 10:00:00,Hospital_2,3.5999999999999996,100,0.7715925120940539,4,57,75,10,3,2
2025-02-20 10:00:00,Hospital_3,4.8,110,0.7635361228936879,6,68,90,10,3,2
2025-02-20 10:00:00,Hospital_4,4.8,111,0.7683734605978353,5,38,50,10,3,2
2025-02-20 10:00:00,Hospital_5,9.6,120,0.8761198224064133,5,61,70,10,3,2
2025-02-20 11:00:00,Hospital_1,16.8,101,0.7771867183624492,6,77,100,11,3,2
2025-02-20 11:00:00,Hospital_2,16.8,134,0.8506533769992027,5,63,75,11,3,2
2025-02-20 11:00:00,Hospital_3,9.6,99,0.777825812791156,5,70,90,11,3,2
2025-02-20 11:00:00,Hospital_4,4.8,105,0.791432938229922,5,39,50,11,3,2
2025-02-20 11:00:00,Hospital_5,2.4,118,0.8131810470271071,5,56,70,11,3,2
2025-02-20 12:00:00,Hospital_1,15.6,110,0.8560773925627624,5,85,100,12,3,2
2025-02-20 12:00:00,Hospital_2,14.399999999999999,132,0.7978122448914433,6,59,75,12,3,2
2025-02-20 12:00:00,Hospital_3,18.0,124,0.8230687263967243,5,74,90,12,3,2
2025-02-20 12:00:00,Hospital_4,4.8,119,0.863209100956422,5,43,50,12,3,2
2025-02-20 12:00:00,Hospital_5,3.5999999999999996,103,0.7821795415352346,5,54,70,12,3,2
2025-02-20 13:00:00,Hospital_1,13.2,113,0.8408606278578544,5,84,100,13,3,2
2025-02-20 13:00:00,Hospital_2,12.0,113,0.7685949427085383,6,57,75,13,3,2
2025-02-20 13:00:00,Hospital_3,6.0,97,0.7472182112721031,7,67,90,13,3,2
2025-02-20 13:00:00,Hospital_4,6.0,122,0.812431893416857,5,40,50,13,3,2
2025-02-20 13:00:00,Hospital_5,13.2,113,0.8645636117971978,5,60,70,13,3,2
2025-02-20 14:00:00,Hospital_1,13.2,98,0.75806176659366,4,75,100,14,3,2
2025-02-20 14:00:00,Hospital_2,12.0,122,0.814368002803646,4,61,75,14,3,2
2025-02-20 14:00:00,Hospital_3,8.4,112,0.8425138170770531,6,75,90,14,3,2
2025-02-20 14:00:00,Hospital_4,3.5999999999999996,112,0.8194670666826493,5,40,50,14,3,2
2025-02-20 14:00:00,Hospital_5,9.6,116,0.7389118376321361,5,51,70,14,3,2
2025-02-20 15:00:00,Hospital_1,10.799999999999999,130,0.8545718799445442,6,85,100,15,3,2
2025-02-20 15:00:00,Hospital_2,3.5999999999999996,102,0.7095097293786307,6,53,75,15,3,2
2025-02-20 15:00:00,Hospital_3,9.6,94,0.7371371772162456,4,66,90,15,3,2
2025-02-20 15:00:00,Hospital_4,8.4,106,0.7718249438176735,6,38,50,15,3,2
2025-02-20 15:00:00,Hospital_5,8.4,99,0.7804596483187958,6,54,70,15,3,2
2025-02-20 16:00:00,Hospital_1,6.0,103,0.7476410793299026,5,74,100,16,3,2
2025-02-20 16:00:00,Hospital_2,8.4,93,0.7281002809390604,5,54,75,16,3,2
2025-02-20 16:00:00,Hospital_3,7.199999999999999,104,0.8238338631481964,5,74,90,16,3,2
2025-02-20 16:00:00,Hospital_4,3.5999999999999996,120,0.8487726628403295,5,42,50,16,3,2
2025-02-20 16:00:00,Hospital_5,3.5999999999999996,116,0.8164505790472047,5,57,70,16,3,2
2025-02-20 17:00:00,Hospital_1,18.0,112,0.6674076750640361,6,66,100,17,3,2
2025-02-20 17:00:00,Hospital_2,6.0,119,0.9078507227391118,4,68,75,17,3,2
2025-02-20 17:00:00,Hospital_3,12.0,112,0.8342836299380727,5,75,90,17,3,2
2025-02-20 17:00:00,Hospital_4,1.2,103,0.7627145311105512,7,38,50,17,3,2
2025-02-20 17:00:00,Hospital_5,3.5999999999999996,113,0.8209563472036934,5,57,70,17,3,2
2025-02-20 18:00:00,Hospital_1,12.0,92,0.7216188634387986,5,72,100,18,3,2
2025-02-20 18:00:00,Hospital_2,7.199999999999999,119,0.8526441518096644,5,63,75,18,3,2
2025-02-20 18:00:00,Hospital_3,3.5999999999999996,112,0.8280489570422689,6,74,90,18,3,2
2025-02-20 18:00:00,Hospital_4,2.4,121,0.8522927114814817,5,42,50,18,3,2
2025-02-20 18:00:00,Hospital_5,9.6,104,0.8239321978803417,5,57,70,18,3,2
2025-02-20 19:00:00,Hospital_1,14.399999999999999,110,0.8658250026481327,6,86,100,19,3,2
2025-02-20 19:00:00,Hospital_2,16.8,127,0.7943626537829896,5,59,75,19,3,2
2025-02-20 19:00:00,Hospital_3,13.2,95,0.727317101668072,6,65,90,19,3,2
2025-02-20 19:00:00,Hospital_4,8.4,111,0.9021202527113807,5,45,50,19,3,2
2025-02-20 19:00:00,Hospital_5,4.8,102,0.7709440177339099,5,53,70,19,3,2
2025-02-20 20:00:00,Hospital_1,13.2,101,0.8148648336341252,5,81,100,20,3,2
2025-02-20 20:00:00,Hospital_2,6.0,114,0.8573619748382836,5,64,75,20,3,2
2025-02-20 20:00:00,Hospital_3,12.0,102,0.8147767714827194,6,73,90,20,3,2
2025-02-20 20:00:00,Hospital_4,3.5999999999999996,96,0.7361614079367327,5,36,50,20,3,2
2025-02-20 20:00:00,Hospital_5,9.6,118,0.85769622737113,6,60,70,20,3,2
2025-02-20 21:00:00,Hospital_1,14.399999999999999,112,0.892078798538581,5,89,100,21,3,2
2025-02-20 21:00:00,Hospital_2,10.799999999999999,110,0.7429109232943953,4,55,75,21,3,2
2025-02-20 21:00:00,Hospital_3,13.2,116,0.8847144782804854,5,79,90,21,3,2
2025-02-20 21:00:00,Hospital_4,6.0,121,0.7558730490028301,5,37,50,21,3,2
2025-02-20 21:00:00,Hospital_5,12.0,120,0.8762690527587349,6,61,70,21,3,2
2025-02-20 22:00:00,Hospital_1,13.2,122,0.8297345190688098,7,82,100,22,3,2
2025-02-20 22:00:00,Hospital_2,3.5999999999999996,114,0.8269859588938695,6,62,75,22,3,2
2025-02-20 22:00:00,Hospital_3,8.4,115,0.7684339949506067,6,69,90,22,3,2
2025-02-20 22:00:00,Hospital_4,4.8,108,0.8642174811242004,6,43,50,22,3,2
2025-02-20 22:00:00,Hospital_5,6.0,109,0.7732152437870977,7,54,70,22,3,2
2025-02-20 23:00:00,Hospital_1,14.399999999999999,107,0.8756339466194601,6,87,100,23,3,2
2025-02-20 23:00:00,Hospital_2,2.4,104,0.8165472328417317,6,61,75,23,3,2
2025-02-20 23:00:00,Hospital_3,2.4,106,0.8468772836751921,6,76,90,23,3,2
2025-02-20 23:00:00,Hospital_4,4.8,101,0.7509433840290016,7,37,50,23,3,2
2025-02-20 23:00:00,Hospital_5,3.5999999999999996,100,0.7905975991859489,6,55,70,23,3,2
2025-02-21 00:00:00,Hospital_1,10.799999999999999,108,0.8277989047290211,7,82,100,0,4,2
2025-02-21 00:00:00,Hospital_2,3.5999999999999996,97,0.7601861625766921,6,57,75,0,4,2
2025-02-21 00:00:00,Hospital_3,10.799999999999999,111,0.792830356444264,6,71,90,0,4,2
2025-02-21 00:00:00,Hospital_4,4.8,106,0.8039665085063734,5,40,50,0,4,2
2025-02-21 00:00:00,Hospital_5,3.5999999999999996,107,0.7296108126388952,6,51,70,0,4,2
2025-02-21 01:00:00,Hospital_1,13.2,105,0.8442737215289331,6,84,100,1,4,2
2025-02-21 01:00:00,Hospital_2,6.0,108,0.7455560913667675,6,55,75,1,4,2
2025-02-21 01:00:00,Hospital_3,8.4,100,0.7550564270176828,5,67,90,1,4,2
2025-02-21 01:00:00,Hospital_4,8.4,104,0.7900592574466759,6,39,50,1,4,2
2025-02-21 01:00:00,Hospital_5,6.0,112,0.9114640129567895,7,63,70,1,4,2
2025-02-21 02:00:00,Hospital_1,7.199999999999999,110,0.8559622537690361,5,85,100,2,4,2
2025-02-21 02:00:00,Hospital_2,7.199999999999999,99,0.7687631753688475,6,57,75,2,4,2
2025-02-21 02:00:00,Hospital_3,8.4,126,0.7816380932991336,5,70,90,2,4,2
2025-02-21 02:00:00,Hospital_4,6.0,105,0.6572854745644026,5,32,50,2,4,2
2025-02-21 02:00:00,Hospital_5,2.4,145,0.855446442826362,6,59,70,2,4,2
2025-02-21 03:00:00,Hospital_1,4.8,120,0.8214108177884443,5,82,100,3,4,2
2025-02-21 03:00:00,Hospital_2,2.4,108,0.8562476389713325,6,64,75,3,4,2
2025-02-21 03:00:00,Hospital_3,9.6,101,0.8015403082657019,6,72,90,3,4,2
2025-02-21 03:00:00,Hospital_4,2.4,107,0.7348315314981425,6,36,50,3,4,2
2025-02-21 03:00:00,Hospital_5,4.8,109,0.8799132983521906,7,61,70,3,4,2
2025-02-21 04:00:00,Hospital_1,6.0,117,0.87302001841993,6,87,100,4,4,2
2025-02-21 04:00:00,Hospital_2,4.8,112,0.8246822440327124,8,61,75,4,4,2
2025-02-21 04:00:00,Hospital_3,7.199999999999999,104,0.8406290856400602,6,75,90,4,4,2
2025-02-21 04:00:00,Hospital_4,0.0,114,0.7826502990579871,6,39,50,4,4,2
2025-02-21 04:00:00,Hospital_5,6.0,112,0.8400143242369967,7,58,70,4,4,2
2025-02-21 05:00:00,Hospital_1,6.0,114,0.8092828075626911,8,80,100,5,4,2
2025-02-21 05:00:00,Hospital_2,7.199999999999999,105,0.6980006063411885,7,52,75,5,4,2
2025-02-21 05:00:00,Hospital_3,8.4,93,0.7215908581345485,6,64,90,5,4,2
2025-02-21 05:00:00,Hospital_4,2.4,150,0.8338742057292124,7,41,50,5,4,2
2025-02-21 05:00:00,Hospital_5,4.8,115,0.8095930717969567,5,56,70,5,4,2
2025-02-21 06:00:00,Hospital_1,8.4,91,0.6675192662882834,7,66,100,6,4,2
2025-02-21 06:00:00,Hospital_2,2.4,104,0.7543694522326996,7,56,75,6,4,2
2025-02-21 06:00:00,Hospital_3,8.4,118,0.8306630227656671,8,74,90,6,4,2
2025-02-21 06:00:00,Hospital_4,4.8,135,0.7835459550198256,5,39,50,6,4,2
2025-02-21 06:00:00,Hospital_5,3.5999999999999996,100,0.8001579595634606,6,56,70,6,4,2
2025-02-21 07:00:00,Hospital_1,4.8,129,0.8051409256130764,7,80,100,7,4,2
2025-02-21 07:00:00,Hospital_2,8.4,117,0.761486373548252,5,57,75,7,4,2
2025-02-21 07:00:00,Hospital_3,7.199999999999999,126,0.8127123902516084,5,73,90,7,4,2
2025-02-21 07:00:00,Hospital_4,0.0,126,0.8448148116996856,7,42,50,7,4,2
2025-02-21 07:00:00,Hospital_5,2.4,119,0.8699351664256423,5,60,70,7,4,2
2025-02-21 08:00:00,Hospital_1,12.0,114,0.8169732855759085,7,81,100,8,4,2
2025-02-21 08:00:00,Hospital_2,6.0,90,0.6845899468715694,5,51,75,8,4,2
2025-02-21 08:00:00,Hospital_3,8.4,112,0.750668416183044,6,67,90,8,4,2
2025-02-21 08:00:00,Hospital_4,6.0,103,0.7469497946575118,6,37,50,8,4,2
2025-02-21 08:00:00,Hospital_5,2.4,98,0.7610765021200008,5,53,70,8,4,2
2025-02-21 09:00:00,Hospital_1,13.2,106,0.8078305818243362,5,80,100,9,4,2
2025-02-21 09:00:00,Hospital_2,7.199999999999999,98,0.7530411095681674,6,56,75,9,4,2
2025-02-21 09:00:00,Hospital_3,9.6,118,0.8547695515250472,5,76,90,9,4,2
2025-02-21 09:00:00,Hospital_4,2.4,99,0.76325676706647,5,38,50,9,4,2
2025-02-21 09:00:00,Hospital_5,4.8,99,0.7790565380793272,5,54,70,9,4,2
2025-02-21 10:00:00,Hospital_1,10.799999999999999,97,0.7208038885573722,5,72,100,10,4,2
2025-02-21 10:00:00,Hospital_2,6.0,95,0.6573540234701332,5,49,75,10,4,2
2025-02-21 10:00:00,Hospital_3,6.0,109,0.8879532774488249,6,79,90,10,4,2
2025-02-21 10:00:00,Hospital_4,6.0,101,0.6883321410751873,5,34,50,10,4,2
2025-02-21 10:00:00,Hospital_5,9.6,98,0.7785037409275628,7,54,70,10,4,2
2025-02-21 11:00:00,Hospital_1,12.0,129,0.8393160811035123,5,83,100,11,4,2
2025-02-21 11:00:00,Hospital_2,8.4,115,0.7808421587961527,6,58,75,11,4,2
2025-02-21 11:00:00,Hospital_3,4.8,100,0.7820122761333821,4,70,90,11,4,2
2025-02-21 11:00:00,Hospital_4,7.199999999999999,127,0.774131497994019,7,38,50,11,4,2
2025-02-21 11:00:00,Hospital_5,7.199999999999999,98,0.7614476410680933,4,53,70,11,4,2
2025-02-21 12:00:00,Hospital_1,13.2,115,0.8694001139008043,5,86,100,12,4,2
2025-02-21 12:00:00,Hospital_2,9.6,107,0.794418568570942,5,59,75,12,4,2
2025-02-21 12:00:00,Hospital_3,10.799999999999999,133,0.8628835348359998,5,77,90,12,4,2
2025-02-21 12:00:00,Hospital_4,3.5999999999999996,150,0.8452235990042753,5,42,50,12,4,2
2025-02-21 12:00:00,Hospital_5,10.799999999999999,111,0.8247897190024402,5,57,70,12,4,2
2025-02-21 13:00:00,Hospital_1,9.6,113,0.8149237387826693,4,81,100,13,4,2
2025-02-21 13:00:00,Hospital_2,7.199999999999999,105,0.8557431853766304,6,64,75,13,4,2
2025-02-21 13:00:00,Hospital_3,7.199999999999999,106,0.7635128658887866,6,68,90,13,4,2
2025-02-21 13:00:00,Hospital_4,4.8,115,0.8562227504307371,5,42,50,13,4,2
2025-02-21 13:00:00,Hospital_5,10.799999999999999,169,0.7941164362325847,6,55,70,13,4,2
2025-02-21 14:00:00,Hospital_1,18.0,101,0.7603973947964534,5,76,100,14,4,2
2025-02-21 14:00:00,Hospital_2,8.4,116,0.8474429630405135,5,63,75,14,4,2
2025-02-21 14:00:00,Hospital_3,3.5999999999999996,103,0.7715381928717172,6,69,90,14,4,2
2025-02-21 14:00:00,Hospital_4,8.4,118,0.8675864537271012,5,43,50,14,4,2
2025-02-21 14:00:00,Hospital_5,10.799999999999999,106,0.7794071732688663,5,54,70,14,4,2
2025-02-21 15:00:00,Hospital_1,14.399999999999999,101,0.7927987484940355,4,79,100,15,4,2
2025-02-21 15:00:00,Hospital_2,2.4,120,0.8349413511855233,5,62,75,15,4,2
2025-02-21 15:00:00,Hospital_3,8.4,119,0.884921376551723,6,79,90,15,4,2
2025-02-21 15:00:00,Hospital_4,2.4,94,0.7080249118263121,5,35,50,15,4,2
2025-02-21 15:00:00,Hospital_5,6.0,115,0.8645159385951268,5,60,70,15,4,2
2025-02-21 16:00:00,Hospital_1,7.199999999999999,115,0.8258917129389861,5,82,100,16,4,2
2025-02-21 16:00:00,Hospital_2,4.8,107,0.8379413719528293,5,62,75,16,4,2
2025-02-21 16:00:00,Hospital_3,14.399999999999999,94,0.7301243333038563,6,65,90,16,4,2
2025-02-21 16:00:00,Hospital_4,8.4,104,0.822667226423597,5,41,50,16,4,2
2025-02-21 16:00:00,Hospital_5,8.4,100,0.7583029959704584,5,53,70,16,4,2
2025-02-21 17:00:00,Hospital_1,10.799999999999999,109,0.7995626990511379,7,79,100,17,4,2
2025-02-21 17:00:00,Hospital_2,7.199999999999999,95,0.7449023972001205,6,55,75,17,4,2
2025-02-21 17:00:00,Hospital_3,10.799999999999999,120,0.7831535928254374,4,70,90,17,4,2
2025-02-21 17:00:00,Hospital_4,7.199999999999999,113,0.8318206372867821,6,41,50,17,4,2
2025-02-21 17:00:00,Hospital_5,9.6,102,0.8178549412228132,5,57,70,17,4,2
2025-02-21 18:00:00,Hospital_1,9.6,111,0.8413740774583147,5,84,100,18,4,2
2025-02-21 18:00:00,Hospital_2,10.799999999999999,100,0.7290739710125038,6,54,75,18,4,2
2025-02-21 18:00:00,Hospital_3,7.199999999999999,119,0.8874557224101279,4,79,90,18,4,2
2025-02-21 18:00:00,Hospital_4,7.199999999999999,102,0.7954148706575856,6,39,50,18,4,2
2025-02-21 18:00:00,Hospital_5,4.8,120,0.8755111032704076,5,61,70,18,4,2
2025-02-21 19:00:00,Hospital_1,16.8,106,0.7635412684003793,5,76,100,19,4,2
2025-02-21 19:00:00,Hospital_2,9.6,101,0.8090523452432795,5,60,75,19,4,2
2025-02-21 19:00:00,Hospital_3,15.6,103,0.7714687438814303,6,69,90,19,4,2
2025-02-21 19:00:00,Hospital_4,7.199999999999999,102,0.775801732585394,5,38,50,19,4,2
2025-02-21 19:00:00,Hospital_5,3.5999999999999996,99,0.7874100408144048,6,55,70,19,4,2
